track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,release_date,stream_percentage,spotify_percentage,more_than_10M_streams,three_or_more_artist,Summer,top10_more_in_spotify_than_apple
GIVENCHY,Duki,1,2022,7,20,625,4,185236961.0,13,18,12,0,0,103,G#,Major,61,38,62,14,0,23,40,2022-07-20,5.001139538220083,97.96238244514106,True,False,True,True
ALIEN SUPERSTAR,Beyoncï¿,1,2022,7,29,2688,0,171788484.0,39,47,36,0,0,122,A#,Minor,55,46,64,0,0,17,10,2022-07-29,4.638049420079225,98.56985698569856,True,False,True,True
Mary On A Cross,Ghost,1,2019,9,13,2668,2,387080183.0,38,266,78,0,141,130,B,Major,47,56,90,0,0,10,4,2019-09-13,10.450624957417464,98.59571322985957,True,False,False,True
Attention,NewJeans,1,2022,8,1,799,12,264717480.0,14,141,9,0,1,105,A#,Minor,81,70,65,24,0,8,4,2022-08-01,7.147002674514748,98.2779827798278,True,False,True,True
THE SHADE,Rex Orange County,1,2022,3,11,1189,6,244928911.0,17,10,16,0,4,120,F,Major,90,73,51,39,0,9,6,2022-03-11,6.612738916912418,98.59038142620233,True,False,False,True
"Come Back Home - From ""Purple Hearts""",Sofia Carson,1,2022,7,12,367,0,97610446.0,28,67,195,0,0,145,G,Major,56,43,53,24,0,12,4,2022-07-12,2.6353458737314113,92.91139240506328,True,False,True,True
El Rescate,"Grupo Marca Registrada, Junior H",2,2022,7,22,527,4,287278853.0,10,43,3,1,0,99,G,Minor,79,64,59,28,0,11,14,2022-07-22,7.756128272007308,98.13780260707635,True,False,True,True
Heartless,Kanye West,1,2008,1,1,17504,34,887906111.0,63,39,"1,315",0,2,88,A#,Minor,79,66,65,5,0,25,14,2008-01-01,23.972226352543807,99.64137302897478,True,False,False,True
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,2022,7,15,3113,0,123473120.0,54,6,124,1,0,126,A,Major,81,90,73,28,0,29,4,2022-07-15,3.3336019928517016,98.29491632459741,True,True,True,True
Siempre Pendientes,"Peso Pluma, Luis R Conriquez",2,2022,8,15,685,5,295152154.0,15,79,4,2,0,136,,Major,77,71,75,33,1,13,4,2022-08-15,7.96869641561558,97.85714285714285,True,False,True,True
JGL,"Luis R Conriquez, La Adictiva",2,2022,2,18,782,9,323455692.0,15,33,6,1,0,113,G#,Major,70,97,59,55,0,27,12,2022-02-18,8.73285245768817,98.11794228356337,True,False,False,True
Don't You Worry,"David Guetta, Shakira, Black Eyed Peas",3,2022,6,16,2442,0,240918092.0,81,4,248,1,6,132,B,Major,82,49,88,20,0,21,3,2022-06-16,6.504452399074628,96.78953626634959,True,True,False,True
Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,2022,5,20,1112,4,191873381.0,22,2,65,1,3,135,G#,Major,77,74,74,47,0,34,8,2022-05-20,5.180313620298845,98.05996472663139,True,True,False,True
Hold Me Closer,"Elton John, Britney Spears",2,2017,11,10,4967,0,284216603.0,165,10,177,4,73,126,,Major,67,49,77,11,0,19,11,2017-11-10,7.673451793899279,96.78487918939985,True,False,False,True
Forget Me,Lewis Capaldi,1,2022,9,9,2520,4,239411309.0,93,95,84,9,202,102,C#,Minor,67,72,74,30,0,36,4,2022-09-09,6.4637713600631015,96.44087256027555,True,False,False,True
After LIKE,IVE,1,2022,8,22,767,12,265548837.0,20,129,11,0,12,125,,Major,68,80,92,10,0,9,12,2022-08-22,7.169448153757283,97.4587039390089,True,False,True,True
Bound 2,Kanye West,1,2013,1,1,19806,7,703301727.0,33,11,274,0,0,149,C#,Major,37,28,66,14,0,9,5,2013-01-01,18.988165510867816,99.83366097081506,True,False,False,True
B.O.T.A. (Baddest Of Them All) - Edit,"Interplanetary Criminal, Eliza Rose",2,2022,6,15,5153,6,244585109.0,102,53,113,12,0,137,,Major,74,71,89,24,61,15,5,2022-06-15,6.603456742522183,98.05899143672693,True,False,False,True
Talk that Talk,TWICE,1,2022,8,26,615,0,189476119.0,14,77,15,1,2,120,D#,Minor,77,78,91,14,0,33,12,2022-08-26,5.115590890520998,97.77424483306835,True,False,True,True
BILLIE EILISH.,Armani White,1,2022,1,20,2537,0,277132266.0,49,1,67,11,1,100,C#,Major,90,75,50,11,0,9,26,2022-01-20,7.482184577672515,98.10518174787316,True,False,False,True
Ferxxo 100,Feid,1,2022,6,3,1647,30,278920007.0,20,49,23,2,2,164,G#,Minor,70,58,57,25,0,15,7,2022-06-03,7.5304510907427495,98.80023995200959,True,False,False,False
KU LO SA - A COLORS SHOW,Oxlade,1,2022,6,10,2019,8,222410722.0,117,72,107,1,7,93,A#,Minor,65,79,66,31,0,22,7,2022-06-10,6.004779227177427,94.52247191011236,True,False,False,True
Prohibidox,Feid,1,2022,9,13,1473,12,185392587.0,25,36,25,1,0,180,C#,Minor,65,52,80,5,0,6,25,2022-09-13,5.005341223119109,98.33110814419226,True,False,False,True
Static,Steve Lacy,1,2022,7,15,1613,0,202452860.0,21,15,13,0,0,79,C#,Major,34,22,31,43,63,10,7,2022-07-15,5.465944794741775,98.71481028151776,True,False,True,True
The Scientist,Coldplay,1,2002,8,5,30992,6,1608164312.0,124,25,"7,827",1,0,146,F,Major,56,21,44,73,0,11,2,2002-08-05,43.4181930068357,99.60149119424091,True,False,True,True
Sparks,Coldplay,1,2000,7,10,10826,4,624101957.0,24,0,805,0,0,103,C#,Major,37,17,27,75,5,10,3,2000-07-10,16.849882205923418,99.77880184331798,True,False,True,True
Talk,YEAT,1,2022,9,2,920,0,148461629.0,10,1,8,0,0,140,E,Minor,70,26,76,8,0,54,23,2022-09-02,4.0082568764473585,98.9247311827957,True,False,False,True
XQ Te Pones Asï¿,"Yandel, Feid",2,2022,9,13,308,0,47093942.0,6,1,6,0,0,92,A#,Major,81,48,70,13,0,15,7,2022-09-13,1.2714707371324419,98.08917197452229,True,False,False,True
Selfish,PnB Rock,1,2016,6,23,2468,0,380319238.0,15,0,0,0,0,102,C#,Minor,64,4,60,11,0,19,4,2016-06-23,10.26808887405324,99.39589206604913,True,False,False,True
Sin Seï¿½ï,"Ovy On The Drums, Quevedo",2,2022,7,22,1097,2,209106362.0,18,10,13,1,1,118,B,Minor,82,75,85,33,1,11,4,2022-07-22,5.64558006699085,98.38565022421525,True,False,True,True
Lady Mi Amor,Feid,1,2022,9,13,330,0,53987404.0,3,0,2,0,0,93,D,Major,78,75,62,6,0,15,6,2022-09-13,1.457584594633147,99.09909909909909,True,False,False,True
Poland,Lil Yachty,1,2022,6,23,1584,0,115331792.0,38,0,24,0,0,150,F,Minor,70,26,56,14,83,11,5,2022-06-23,3.1137974941457536,97.65721331689272,True,False,False,True
THE LONELIEST,Mï¿½ï¿½ne,1,2022,10,7,1585,5,225093344.0,78,65,328,1,198,130,D,Major,52,24,60,0,0,8,3,2022-10-07,6.077206278873114,95.30968129885748,True,False,False,True
Bye Bye,"Marshmello, Juice WRLD",2,2022,10,14,766,0,84697729.0,16,0,9,0,0,83,D#,Minor,65,24,53,6,0,51,4,2022-10-14,2.2867205281960423,97.9539641943734,True,False,False,True
BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,2022,8,18,836,0,159240673.0,14,1,13,0,0,102,A,Major,84,43,75,5,0,6,8,2022-08-18,4.299276027493645,98.3529411764706,True,True,True,True
Nxde,(G)I-DLE,1,2022,10,17,430,6,170709584.0,14,116,9,0,11,136,E,Minor,73,65,91,4,0,48,18,2022-10-17,4.608920625163476,96.84684684684684,True,False,False,True
Miss You,Southstar,1,1982,5,16,2020,0,154356956.0,77,10,119,0,40,145,A,Major,66,24,58,17,0,19,5,1982-05-16,4.167422481363737,96.32808774439677,True,False,True,True
Miss You,Southstar,1,1982,5,16,2020,0,154356956.0,77,10,119,0,40,145,A,Major,66,24,58,17,0,19,5,1982-05-16,4.167422481363737,96.32808774439677,True,False,False,True
we fell in love in october,girl in red,1,2018,11,21,6858,0,723043854.0,31,21,15,0,4,130,G,Major,57,24,37,11,18,16,3,2018-11-21,19.521175399257544,99.55000725794744,True,False,False,True
2 Be Loved (Am I Ready),Lizzo,1,2022,7,14,3682,6,247689123.0,41,0,158,2,68,156,G,Major,72,92,77,9,0,8,11,2022-07-14,6.687260790368707,98.89873757722268,True,False,True,True
Celestial,Ed Sheeran,1,2022,9,29,1639,0,176474912.0,86,14,80,0,37,123,D,Major,57,50,85,5,0,16,4,2022-09-29,4.764576438430717,95.01449275362319,True,False,False,True
Typa Girl,BLACKPINK,1,2022,9,16,452,10,235549288.0,2,129,13,0,1,132,G,Major,92,53,62,7,0,63,10,2022-09-16,6.359502180649517,99.55947136563876,True,False,False,False
I Really Want to Stay at Your House,"Rosa Walton, Hallie Coggins",2,2020,12,18,668,1,140430339.0,0,0,31,0,,125,D#,Minor,49,13,74,0,0,9,4,2020-12-18,3.7914232502364884,100.0,True,False,False,False
California Breeze,Lil Baby,1,2022,10,14,991,0,85559365.0,36,38,13,0,3,162,F,Minor,74,22,67,0,0,11,46,2022-10-14,2.3099834981988474,96.49464459591042,True,False,False,True
Bamba (feat. Aitch & BIA),"Luciano, Aitch, Bï¿½",3,2022,9,22,869,7,146223492.0,14,12,12,2,28,138,A#,Major,80,82,81,14,0,13,36,2022-09-22,3.9478302996873715,98.4144960362401,True,True,False,True
Casei Com a Putaria,"MC Ryan SP, Love Funk, Mc Paiva ZS",3,2022,7,1,648,4,187701588.0,0,0,30,0,0,161,A#,Minor,59,62,60,12,0,5,44,2022-07-01,5.067681029022584,100.0,True,True,True,False
Major Distribution,"Drake, 21 Savage",2,2022,11,4,1545,0,154863153.0,22,7,15,0,0,131,G#,Minor,91,23,55,1,0,7,32,2022-11-04,4.181089094210124,98.59604339502233,True,False,False,True
Pussy & Millions (feat. Travis Scott),"Drake, Travis Scott, 21 Savage",3,2022,11,4,1930,0,191333656.0,24,8,17,0,1,122,E,Minor,75,45,63,6,0,35,12,2022-11-04,5.165741798224601,98.77175025588537,True,True,False,True
Vigilante Shit,Taylor Swift,1,2022,10,21,1948,0,253650850.0,12,9,16,0,0,80,E,Minor,80,16,28,17,0,12,39,2022-10-21,6.848219102655931,99.38775510204081,True,False,False,True
Question...?,Taylor Swift,1,2022,10,21,1608,0,223064273.0,10,3,12,0,0,109,G,Major,75,11,50,20,0,30,17,2022-10-21,6.022424192462424,99.38195302843016,True,False,False,True
On BS,"Drake, 21 Savage",2,2022,11,4,1338,0,170413877.0,9,20,7,0,0,158,A,Major,84,33,36,2,0,39,59,2022-11-04,4.60093694867988,99.33184855233853,True,False,False,True
Mastermind,Taylor Swift,1,2022,10,21,1936,0,218320587.0,7,5,13,0,0,126,E,Major,66,12,35,55,0,9,14,2022-10-21,5.8943512879868365,99.63973237261966,True,False,False,True
Circo Loco,"Drake, 21 Savage",2,2022,11,4,1794,0,141720999.0,26,9,17,0,3,104,C#,Major,73,25,61,1,0,32,7,2022-11-04,3.826269269743358,98.57142857142858,True,False,False,True
Labyrinth,Taylor Swift,1,2022,10,21,1597,0,187339835.0,6,3,15,0,0,110,,Major,48,15,31,80,22,12,4,2022-10-21,5.057914202674306,99.62570180910792,True,False,False,True
Spin Bout U,"Drake, 21 Savage",2,2022,11,4,1652,2,198365537.0,26,52,10,0,95,130,G,Major,77,20,70,1,0,16,5,2022-11-04,5.355592775628395,98.45053635280095,True,False,False,True
Sweet Nothing,Taylor Swift,1,2022,10,21,1747,0,186104310.0,9,6,13,0,2,177,,Major,34,39,16,97,0,12,5,2022-10-21,5.0245567512531535,99.4874715261959,True,False,False,True
"Would've, Could've, Should've",Taylor Swift,1,2022,10,21,1715,0,177503916.0,4,5,8,0,0,158,G,Major,48,55,84,43,0,15,12,2022-10-21,4.792358110952255,99.7673065735893,True,False,False,True
Con La Brisa,"Ludwig Goransson, Foudeqush",2,2022,11,4,486,0,71095708.0,8,1,7,0,0,114,D,Minor,62,25,44,51,33,14,3,2022-11-04,1.9194849362517337,98.38056680161942,True,False,False,True
Privileged Rappers,"Drake, 21 Savage",2,2022,11,4,1007,0,112436403.0,6,5,3,0,0,144,F,Major,93,62,61,0,0,12,20,2022-11-04,3.0356260302637286,99.40769990128332,True,False,False,True
The Astronaut,Jin,1,2022,10,28,481,9,203436468.0,10,100,15,1,27,125,F,Major,54,22,76,0,0,14,3,2022-10-28,5.49250083859152,97.9633401221996,True,False,False,True
BackOutsideBoyz,Drake,1,2022,11,4,1045,0,93367537.0,8,5,2,0,0,142,F,Minor,85,40,43,4,0,39,32,2022-11-04,2.520793249663206,99.24026590693258,True,False,False,True
Broke Boys,"Drake, 21 Savage",2,2022,11,4,1060,0,106249219.0,3,8,5,0,0,120,D,Major,64,11,53,1,0,25,27,2022-11-04,2.8685806934929388,99.71777986829727,True,False,False,True
The Great War,Taylor Swift,1,2022,10,21,1274,0,181382590.0,1,6,11,0,0,96,F,Major,57,55,74,22,0,8,4,2022-10-21,4.897076898134615,99.92156862745098,True,False,False,True
My Mind & Me,Selena Gomez,1,2022,11,3,953,0,91473363.0,61,13,37,1,0,144,A,Major,60,24,39,57,0,8,3,2022-11-03,2.4696531940688558,93.98422090729784,True,False,False,True
Bigger Than The Whole Sky,Taylor Swift,1,2022,10,21,1180,0,121871870.0,4,0,8,0,0,166,F#,Major,42,7,24,83,1,12,6,2022-10-21,3.2903704766232806,99.66216216216216,True,False,False,True
A Veces (feat. Feid),"Feid, Paulo Londra",2,2022,11,3,573,0,73513683.0,2,0,7,0,0,92,C#,Major,80,81,67,4,0,8,6,2022-11-03,1.9847668881345852,99.65217391304347,True,False,False,True
En La De Ella,"Feid, Sech, Jhayco",3,2022,10,20,1320,0,133895612.0,29,26,17,0,0,97,C#,Major,82,67,77,8,0,12,5,2022-10-20,3.614994737294224,97.85025945144552,True,True,False,True
Alone,Burna Boy,1,2022,11,4,782,2,96007391.0,27,18,32,1,0,90,E,Minor,61,32,67,15,0,11,5,2022-11-04,2.5920656250209966,96.66254635352287,True,False,False,True
